loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,term,grade,sub_grade,emp_length,home_ownership,verification_status,purpose,default,loan_amnt_scaled,int_rate_scaled,installment_scaled,annual_inc_scaled,dti_scaled,delinq_2yrs_scaled,inq_last_6mths_scaled,open_acc_scaled,pub_rec_scaled,revol_bal_scaled,revol_util_scaled,total_acc_scaled
15000.0,9.74,482.18,53038.18,6.23,0.0,0.0,5.0,0.0,9794.65,19.8,8.0,36.0,B,B1,1.0,MORTGAGE,Source Verified,house,0,-0.3937053314902134,-0.4602896924354312,-0.26965200511431314,-0.2794285049294182,-0.9376138755821818,-0.4192923652956382,-0.8642547539304829,-1.1979103303628946,-0.35695864876539996,0.038585628653209345,-1.002699184472146,-1.629574905170002
15000.0,18.88,548.93,58911.36,7.47,0.0,1.0,3.0,1.0,2086.97,4.7,17.0,36.0,E,E4,2.0,MORTGAGE,Verified,debt_consolidation,1,-0.3937053314902134,1.1375517416859167,-0.05968625213217269,-0.16415951314719496,-0.8026890748988426,-0.4192923652956382,0.06896493501291724,-1.435247189745712,2.079619158506955,-0.4796962865966227,-1.7585730230372256,-0.7479929245175683
20000.0,4.23,370.41,69456.22,23.58,0.0,1.0,15.0,1.0,1598.34,45.0,23.0,60.0,A,A5,1.0,RENT,Source Verified,debt_consolidation,0,0.11594558306022466,-1.4235398348871409,-0.6212306150141461,0.04279743022670037,0.9502452307532507,-0.4192923652956382,0.06896493501291724,-0.011226033448807243,2.079619158506955,-0.512552877976717,0.25875914213977536,-0.16027160408261235
25000.0,21.05,942.52,46575.6,2.69,0.0,1.0,16.0,0.0,1766.06,49.2,35.0,36.0,E,E2,2.0,RENT,Verified,medical,0,0.6255964976106627,1.5169079683864997,1.1783724851897859,-0.40626525791706036,-1.322802419468489,-0.4192923652956382,0.06896493501291724,0.10744239624260149,-0.35695864876539996,-0.501275004112506,0.46900219657509573,1.0151710367872995
20000.0,9.03,636.27,35680.51,14.11,0.0,0.0,14.0,0.0,3007.24,29.5,15.0,36.0,B,B2,4.0,MORTGAGE,Source Verified,medical,0,0.11594558306022466,-0.5844108541669584,0.2150464649533729,-0.6200959322155805,-0.08018852930418706,-0.4192923652956382,-0.8642547539304829,-0.12989446314021597,-0.35695864876539996,-0.4178152409191993,-0.5171378444667636,-0.9439000313292202
5000.0,13.92,116.13,27401.87,9.84,0.0,1.0,22.0,1.0,15497.81,84.2,29.0,60.0,C,C2,5.0,MORTGAGE,Source Verified,debt_consolidation,0,-1.4130071605910897,0.27045179494172794,-1.4210821755879097,-0.7825752851603199,-0.5448086090766537,-0.4192923652956382,0.06896493501291724,0.8194529743910539,2.079619158506955,0.42207906478136104,2.2210276502027644,0.4274497163523435
5000.0,11.47,164.81,83126.26,16.03,0.0,1.0,18.0,0.0,1785.92,20.8,23.0,36.0,B,B4,3.0,RENT,Verified,home_improvement,0,-1.4130071605910897,-0.15785362230086525,-1.2679565897426572,0.3110901998034309,0.12872729110872558,-0.4192923652956382,0.06896493501291724,0.34477925562541895,-0.35695864876539996,-0.49993957259006844,-0.9526413143684983,-0.16027160408261235
30000.0,6.28,916.47,51343.54,17.67,0.0,0.0,16.0,0.0,2535.68,56.0,22.0,36.0,A,A5,3.0,MORTGAGE,Verified,debt_consolidation,1,1.135247412161101,-1.0651618327045629,1.0964307943255949,-0.31268807542339705,0.307176221044755,-0.4192923652956382,-0.8642547539304829,0.10744239624260149,-0.35695864876539996,-0.4495240067158087,0.8093957132798998,-0.25822515748843833
10000.0,23.54,389.92,25487.19,12.97,0.0,0.0,7.0,0.0,1332.55,50.6,24.0,36.0,F,F3,7.0,MORTGAGE,Source Verified,debt_consolidation,1,-0.9033562460406516,1.9522061271350941,-0.5598608496106771,-0.8201534341674314,-0.2042322976743537,-0.4192923652956382,-0.8642547539304829,-0.9605734709800772,-0.35695864876539996,-0.5304252014585239,0.5390832147202024,-0.06231805067678637
15000.0,13.8,347.47,63341.5,24.26,0.0,1.0,20.0,0.0,13605.24,41.1,39.0,60.0,B,B5,9.0,MORTGAGE,Source Verified,credit_card,0,-0.3937053314902134,0.2494735704237235,-0.693389631844263,-0.07721210624767913,1.0242362504828242,-0.4192923652956382,0.06896493501291724,0.5821161150082365,-0.35695864876539996,0.2948183580129982,0.06353344873554952,1.4069852504106033
5000.0,16.31,122.42,500000.0,38.7,0.0,0.0,8.0,2.0,4676.17,12.4,18.0,60.0,D,D5,7.0,MORTGAGE,Source Verified,other,0,-1.4130071605910897,0.6882680999253187,-1.4012966387151358,8.49279341855114,2.5954573165049366,-0.4192923652956382,-0.8642547539304829,-0.8419050412886684,4.51619696577931,-0.3055925958667448,-1.3731274232391388,-0.6500393711117423
10000.0,10.86,326.72,47050.12,5.03,0.0,0.0,28.0,0.0,1045.74,12.8,42.0,36.0,C,C1,10.0,RENT,Not Verified,debt_consolidation,0,-0.9033562460406516,-0.2644929302673887,-0.7586598846439547,-0.3969521699510009,-1.0681862633402521,-0.4192923652956382,-0.8642547539304829,1.5314635525395064,-0.35695864876539996,-0.5497109574983186,-1.3531042751976796,1.7008459106280813
15000.0,12.08,498.79,172451.77,19.9,0.0,0.0,2.0,0.0,1532.35,39.1,13.0,36.0,C,C2,4.0,RENT,Verified,debt_consolidation,0,-0.3937053314902134,-0.05121431433434211,-0.21740434733104183,2.0642224855724516,0.5498232416285019,-0.4192923652956382,-0.8642547539304829,-1.5539156194371209,-0.35695864876539996,-0.5169901955077167,-0.036582291471745826,-1.139807138140872
10000.0,14.83,345.82,15000.0,12.0,0.0,0.0,6.0,1.0,7619.9,44.3,11.0,36.0,C,C1,7.0,MORTGAGE,Not Verified,home_improvement,0,-0.9033562460406516,0.4295366642032626,-0.6985797965247206,-1.025978526864848,-0.3097783111121272,-0.4192923652956382,-0.8642547539304829,-1.079241900671486,2.079619158506955,-0.10764950243546745,0.22371863306722187,-1.335714244952524
20000.0,17.56,718.64,44831.7,13.36,0.0,4.0,24.0,0.0,16014.1,19.0,36.0,36.0,E,E3,2.0,OTHER,Not Verified,credit_card,0,0.11594558306022466,0.9067912719878664,0.4741457769105103,-0.440491621619351,-0.16179627165298097,-0.4192923652956382,2.8686240018431177,1.0567898337738715,-0.35695864876539996,0.45679557740569626,-1.042745480555064,1.1131245901931253
15000.0,14.87,519.03,105699.07,24.7,1.0,1.0,29.0,0.0,2455.02,50.3,39.0,36.0,D,D1,3.0,MORTGAGE,Not Verified,debt_consolidation,0,-0.3937053314902134,0.43652940570926396,-0.15373832725076444,0.7541117061069476,1.0721127926607832,1.159368648618662,0.06896493501291724,1.650131982230915,-0.35695864876539996,-0.45494776837743084,0.5240658536891079,1.4069852504106033
25000.0,14.16,856.38,54769.5,19.8,0.0,0.0,3.0,0.0,10173.56,33.8,15.0,36.0,C,C2,1.0,OTHER,Verified,renewable_energy,0,0.6255964976106627,0.3124082439777371,0.9074144333263913,-0.24544904050769117,0.5389422093153297,-0.4192923652956382,-0.8642547539304829,-1.435247189745712,-0.35695864876539996,0.06406439794660422,-0.3018890030210787,-0.9439000313292202
20000.0,12.09,665.15,34549.82,10.49,0.0,1.0,5.0,1.0,7394.92,30.6,13.0,36.0,C,C2,8.0,MORTGAGE,Source Verified,debt_consolidation,0,0.11594558306022466,-0.04946612895784177,0.3058900746331365,-0.6422872317021009,-0.4740818990410323,-0.4192923652956382,0.06896493501291724,-1.1979103303628946,2.079619158506955,-0.12277766879589068,-0.462074187352751,-1.139807138140872
10000.0,12.33,224.12,53183.38,26.64,0.0,0.0,18.0,0.0,38894.92,49.5,26.0,60.0,C,C4,8.0,RENT,Not Verified,debt_consolidation,0,-0.9033562460406516,-0.007509679921832593,-1.081393761137852,-0.27657876124596587,1.2832048195363301,-0.4192923652956382,-0.8642547539304829,0.34477925562541895,-0.35695864876539996,1.9953539000250398,0.48401955760618987,0.1335890561348656
30000.0,10.61,976.63,107966.54,12.24,0.0,2.0,29.0,0.0,1648.78,33.5,42.0,36.0,B,B3,1.0,RENT,Source Verified,credit_card,0,1.135247412161101,-0.3081975646798982,1.2856673441294235,0.7986138294534882,-0.28366383356051317,-0.4192923652956382,1.0021846239563175,1.650131982230915,-0.35695864876539996,-0.5091611777757226,-0.3169063640521729,1.7008459106280813
35000.0,11.42,1152.83,242901.28,7.46,0.0,4.0,1.0,0.0,35262.9,55.2,12.0,36.0,C,C3,1.0,OWN,Verified,vacation,0,1.644898326711539,-0.16659454918336727,1.8399140209152387,3.446888092492664,-0.8037771781301598,-0.4192923652956382,2.8686240018431177,-1.6725840491285295,-0.35695864876539996,1.7511286231809449,0.7693494171969818,-1.237760691546698
10000.0,6.8,197.07,114216.88,14.71,0.0,1.0,12.0,0.0,11541.02,34.4,22.0,60.0,B,B1,7.0,MORTGAGE,Not Verified,other,0,-0.9033562460406516,-0.9742561931265432,-1.1664810063538353,0.921285089332481,-0.014902335425151764,-0.4192923652956382,0.06896493501291724,-0.3672313225230335,-0.35695864876539996,0.15601551525136206,-0.27185428095889,-0.25822515748843833
20000.0,13.92,682.78,38051.36,28.82,1.0,0.0,18.0,0.0,1806.29,28.4,33.0,36.0,D,D5,10.0,MORTGAGE,Verified,debt_consolidation,1,0.11594558306022466,0.27045179494172794,0.3613461978552359,-0.5735648384696228,1.520411323963491,1.159368648618662,-0.8642547539304829,0.34477925562541895,-0.35695864876539996,-0.4985698475088976,-0.5722015015807761,0.8192639299756475
20000.0,23.87,573.85,46027.23,3.84,1.0,3.0,19.0,2.0,10195.25,68.1,24.0,60.0,F,F4,7.0,OTHER,Source Verified,major_purchase,1,0.11594558306022466,2.009896244559607,0.018700962314493367,-0.41702775064223097,-1.197670547867005,1.159368648618662,1.9354043128997176,0.46344768531682773,4.51619696577931,0.06552288282684952,1.4150959415340363,-0.06231805067678637
20000.0,23.39,778.27,46267.47,18.8,0.0,0.0,7.0,0.0,2107.14,68.5,7.0,36.0,F,F1,5.0,MORTGAGE,Not Verified,debt_consolidation,1,0.11594558306022466,1.9259833464875886,0.6617151829078892,-0.4123127201841552,0.43013188618360443,-0.4192923652956382,-0.8642547539304829,-0.9605734709800772,-0.35695864876539996,-0.4783400099698571,1.4351190895754957,-1.727528458575828
5000.0,18.46,128.22,29523.05,12.97,0.0,0.0,1.0,0.0,6318.96,48.0,19.0,60.0,E,E1,2.0,MORTGAGE,Verified,debt_consolidation,0,-1.4130071605910897,1.0641279558729009,-1.38305242347474,-0.740944298201191,-0.2042322976743537,-0.4192923652956382,-0.8642547539304829,-1.6725840491285295,-0.35695864876539996,-0.1951276638050516,0.40893275245071836,-0.5520858177059162
5000.0,10.76,163.13,48603.69,20.95,0.0,1.0,20.0,0.0,9395.35,48.4,24.0,36.0,C,C1,2.0,OTHER,Verified,debt_consolidation,0,-1.4130071605910897,-0.2819747840323924,-1.2732411210536685,-0.3664612863814341,0.6640740809168135,-0.4192923652956382,0.06896493501291724,0.5821161150082365,-0.35695864876539996,0.011735789433203123,0.42895590049217736,-0.06231805067678637
10000.0,15.59,241.01,44727.17,16.89,1.0,1.0,29.0,0.0,2471.44,4.9,36.0,60.0,D,D2,1.0,RENT,Not Verified,debt_consolidation,0,-0.9033562460406516,0.5623987528172915,-1.0282653481360788,-0.44254316230276197,0.2223041690020092,1.159368648618662,0.06896493501291724,1.650131982230915,-0.35695864876539996,-0.4538436502707629,-1.7485614490164962,1.1131245901931253
5000.0,7.17,99.41,23379.41,32.59,2.0,0.0,23.0,0.0,36389.51,8.0,26.0,60.0,A,A3,10.0,OWN,Not Verified,other,0,-1.4130071605910897,-0.9095733341960291,-1.4736758443498783,-0.8615214282521919,1.9306262421700955,2.7380296625329628,-0.8642547539304829,0.9381214040824627,-0.35695864876539996,1.8268844392682257,-1.5933820516951884,0.1335890561348656
15000.0,11.25,492.86,97410.61,4.46,0.0,1.0,27.0,0.0,4839.14,26.1,30.0,36.0,C,C5,10.0,RENT,Not Verified,debt_consolidation,0,-0.3937053314902134,-0.19631370058387373,-0.2360574846371706,0.5914396225632307,-1.1302081475253356,-0.4192923652956382,0.06896493501291724,1.4127951228480975,-0.35695864876539996,-0.29463412279465756,-0.6873346028191656,0.5254032697581695
30000.0,8.01,940.23,72740.06,15.6,0.0,3.0,29.0,0.0,5183.04,86.1,29.0,36.0,B,B3,2.0,RENT,Verified,credit_card,0,1.135247412161101,-0.7627257625699971,1.1711691657241814,0.10724717056739068,0.08193885216208356,-0.4192923652956382,1.9354043128997176,1.650131982230915,-0.35695864876539996,-0.2715095054448951,2.3161376033996945,0.4274497163523435
15000.0,4.0,276.25,34590.62,7.24,0.0,2.0,20.0,0.0,11986.34,27.8,21.0,60.0,A,A3,1.0,RENT,Source Verified,vacation,1,-0.3937053314902134,-1.4637480985466498,-0.9174160127789156,-0.6414864772786514,-0.8277154492191393,-0.4192923652956382,1.0021846239563175,0.5821161150082365,-0.35695864876539996,0.18595984383000766,-0.6022362236429646,-0.3561787108942643
15000.0,22.45,576.35,60081.65,10.12,0.0,0.0,22.0,0.0,11089.52,20.7,32.0,36.0,F,F5,9.0,RENT,Verified,car,0,-0.3937053314902134,1.7616539210965527,0.026564848193974287,-0.14119101083791477,-0.5143417185997707,-0.4192923652956382,-0.8642547539304829,0.8194529743910539,-0.35695864876539996,0.1256556294315954,-0.9576471013788631,0.7213103765698214
10000.0,20.01,371.69,27579.1,36.1,0.0,0.0,5.0,0.0,13123.12,37.7,19.0,36.0,E,E5,1.0,RENT,Verified,other,0,-0.9033562460406516,1.33509668923046,-0.617204305443852,-0.7790969100017919,2.3125504763624507,-0.4192923652956382,-0.8642547539304829,-1.1979103303628946,-0.35695864876539996,0.2623995138237936,-0.1066633096168525,-0.5520858177059162
15000.0,15.67,524.91,36806.31,16.21,0.0,4.0,28.0,0.0,10756.15,59.4,34.0,36.0,C,C2,7.0,MORTGAGE,Not Verified,other,1,-0.3937053314902134,0.5763842358292945,-0.13524246766222534,-0.5980006055018706,0.14831314927243608,-0.4192923652956382,2.8686240018431177,1.5314635525395064,-0.35695864876539996,0.10323907320626728,0.9795924716323018,0.9172174833814735
30000.0,9.33,958.61,87673.36,18.72,0.0,1.0,18.0,0.0,52564.76,53.9,35.0,36.0,B,B3,1.0,RENT,Verified,car,0,1.135247412161101,-0.5319652928719468,1.2289844547101252,0.4003331027168352,0.4214270603330662,-0.4192923652956382,0.06896493501291724,0.34477925562541895,-0.35695864876539996,2.9145449998577737,0.7042741860622396,1.0151710367872995
30000.0,15.92,1053.53,53038.18,9.83,1.0,2.0,28.0,0.0,6447.34,53.9,33.0,36.0,D,D2,1.0,MORTGAGE,Verified,renewable_energy,0,1.135247412161101,0.620088870241804,1.5275604737822566,-0.2794285049294182,-0.545896712307971,1.159368648618662,1.0021846239563175,1.5314635525395064,-0.35695864876539996,-0.18649510092234584,0.7042741860622396,0.8192639299756475
15000.0,10.29,486.05,37826.62,12.93,0.0,0.0,29.0,0.0,6113.58,26.5,29.0,36.0,B,B5,3.0,RENT,Verified,house,0,-0.3937053314902134,-0.36413949672791046,-0.2574787097728766,-0.5779756607521234,-0.2085847105996228,-0.4192923652956382,-0.8642547539304829,1.650131982230915,-0.35695864876539996,-0.20893788163376406,-0.6673114547777066,0.4274497163523435
15000.0,17.04,535.09,67374.69,25.09,0.0,0.0,9.0,0.0,21451.87,31.9,25.0,36.0,D,D3,9.0,MORTGAGE,Verified,debt_consolidation,0,-0.3937053314902134,0.8158856324098466,-0.10322072436097882,0.0019446274070267038,1.114548818682156,-0.4192923652956382,-0.8642547539304829,-0.7232366115972596,-0.35695864876539996,0.8224435869608515,-0.3969989562180092,0.03563550272903961
10000.0,25.63,400.94,51427.92,32.51,0.0,0.0,23.0,1.0,4964.42,2.1,26.0,36.0,G,G4,8.0,MORTGAGE,Source Verified,other,1,-0.9033562460406516,2.3175768708236735,-0.5251968406539252,-0.3110320053682338,1.9219214163195568,-0.4192923652956382,-0.8642547539304829,0.9381214040824627,2.079619158506955,-0.28621001095523263,-1.8887234853067096,0.1335890561348656
40000.0,12.45,1337.19,26954.79,13.07,0.0,0.0,12.0,1.0,1370.47,38.6,27.0,36.0,B,B5,9.0,RENT,Not Verified,credit_card,0,2.154549241261977,0.01346854459617184,2.41982842121168,-0.7913498265239417,-0.1933512653611812,-0.4192923652956382,-0.8642547539304829,-0.3672313225230335,2.079619158506955,-0.5278753745032956,-0.06161122652356966,0.23154260954069156
10000.0,8.96,207.39,48191.23,28.65,0.0,2.0,3.0,1.0,2857.5,8.8,18.0,60.0,B,B2,9.0,MORTGAGE,Source Verified,debt_consolidation,0,-0.9033562460406516,-0.5966481518024608,-1.1340188854433382,-0.37455636406515835,1.5019135690310976,-0.4192923652956382,1.0021846239563175,-1.435247189745712,2.079619158506955,-0.4278840987323817,-1.5533357556122702,-0.6500393711117423
15000.0,9.35,479.44,73307.85,12.8,0.0,0.0,12.0,1.0,2870.47,42.1,24.0,36.0,B,B1,9.0,OWN,Verified,credit_card,0,-0.3937053314902134,-0.5284689221189461,-0.27827082403822423,0.11839080669705629,-0.22273005260674697,-0.4192923652956382,-0.8642547539304829,-0.3672313225230335,2.079619158506955,-0.42701196646420375,0.1135913188391972,-0.06231805067678637
15000.0,6.33,458.58,53038.18,7.66,0.0,2.0,14.0,0.0,31791.19,64.5,33.0,36.0,A,A3,8.0,MORTGAGE,Verified,renewable_energy,1,-0.3937053314902134,-1.056420905822061,-0.3438870878166131,-0.2794285049294182,-0.7820151135038147,-0.4192923652956382,1.0021846239563175,-0.12989446314021597,-0.35695864876539996,1.5176829549653474,1.234887609160905,0.8192639299756475
5000.0,9.52,160.21,16566.98,15.07,0.0,1.0,11.0,0.0,2106.11,40.9,15.0,36.0,B,B3,1.0,MORTGAGE,Verified,small_business,0,-1.4130071605910897,-0.4987497707184397,-1.282426139760902,-0.995224454157574,0.024269380902269256,-0.4192923652956382,0.06896493501291724,-0.4858997522144422,-0.35695864876539996,-0.47840926951004387,0.05352187471481984,-0.9439000313292202
15000.0,7.79,302.64,60856.16,7.05,1.0,1.0,13.0,0.0,1324.53,25.5,21.0,60.0,A,A2,9.0,MORTGAGE,Verified,debt_consolidation,1,-0.3937053314902134,-0.8011858408530055,-0.8344048334351151,-0.12599021896277218,-0.8483894106141672,1.159368648618662,0.06896493501291724,-0.24856289283162472,-0.35695864876539996,-0.5309644844801729,-0.7173693248813542,-0.3561787108942643
35000.0,4.62,1043.02,55149.23,15.83,0.0,1.0,22.0,0.0,12776.08,26.7,26.0,36.0,A,A5,7.0,MORTGAGE,Not Verified,home_improvement,0,1.644898326711539,-1.3553606052036262,1.4945006975449189,-0.2379963327327781,0.10696522648238041,-0.4192923652956382,0.06896493501291724,0.8194529743910539,-0.35695864876539996,0.23906375573986927,-0.6572998807569771,0.1335890561348656
5000.0,10.18,161.76,15000.0,5.03,0.0,1.0,21.0,0.0,46910.18,77.2,31.0,36.0,B,B1,1.0,MORTGAGE,Source Verified,debt_consolidation,0,-1.4130071605910897,-0.3833695358694145,-1.277550530515624,-1.025978526864848,-1.0681862633402521,-0.4192923652956382,0.06896493501291724,0.7007845446996451,-0.35695864876539996,2.534318193304648,1.8706225594772306,0.6233568231639954
10000.0,5.75,303.09,30772.35,20.27,0.0,0.0,12.0,0.0,1023.98,31.9,20.0,36.0,A,A1,8.0,MORTGAGE,Verified,debt_consolidation,0,-0.9033562460406516,-1.1578156576590832,-0.8329893339768085,-0.716425119249834,0.5900830611872404,-0.4192923652956382,-0.8642547539304829,-0.3672313225230335,-0.35695864876539996,-0.5511741493376057,-0.3969989562180092,-0.4541322643000903
10000.0,17.47,358.87,76430.85,5.32,0.0,2.0,21.0,0.0,49664.9,23.6,27.0,36.0,D,D3,7.0,RENT,Verified,credit_card,0,-0.9033562460406516,0.8910576035993629,-0.6575303122338301,0.17968384749197203,-1.0366312696320517,-0.4192923652956382,1.0021846239563175,0.7007845446996451,-0.35695864876539996,2.7195518249002797,-0.8124792780782848,0.23154260954069156
10000.0,5.18,189.54,142823.07,7.7,0.0,0.0,27.0,0.0,1723.35,6.3,44.0,60.0,A,A3,7.0,RENT,Verified,debt_consolidation,1,-0.9033562460406516,-1.257462224119605,-1.190167030622832,1.482719726110294,-0.7776627005785457,-0.4192923652956382,-0.8642547539304829,1.4127951228480975,-0.35695864876539996,-0.504146921550739,-1.6784804308713897,1.8967530174397331
40000.0,18.97,1465.63,17182.36,8.69,1.0,0.0,27.0,0.0,659.17,28.7,44.0,36.0,E,E4,2.0,RENT,Source Verified,credit_card,0,2.154549241261977,1.15328541007442,2.823843422155892,-0.9831468007972233,-0.6699404806781378,1.159368648618662,-0.8642547539304829,1.4127951228480975,-0.35695864876539996,-0.575704802595433,-0.5571841405496817,1.8967530174397331
25000.0,10.1,532.41,107528.62,5.79,0.0,1.0,17.0,0.0,952.88,24.4,22.0,60.0,B,B2,9.0,RENT,Not Verified,credit_card,0,0.6255964976106627,-0.3973550188814176,-0.11165081002378256,0.7900190653084644,-0.9854904177601408,-0.4192923652956382,0.06896493501291724,0.22611082593401022,-0.35695864876539996,-0.5559550748786586,-0.7724329819953667,-0.25822515748843833
35000.0,6.04,1065.4,15000.0,12.65,0.0,0.0,25.0,0.0,5256.22,10.4,28.0,36.0,A,A1,9.0,MORTGAGE,Not Verified,debt_consolidation,0,1.644898326711539,-1.107118281740572,1.5648982039380324,-1.025978526864848,-0.23905160107650578,-0.4192923652956382,-0.8642547539304829,1.1754582634652802,-0.35695864876539996,-0.26658871597802797,-1.4732431634464342,0.32949616294651757
30000.0,4.27,889.33,144099.96,1.13,0.0,0.0,9.0,0.0,3076.26,30.4,23.0,36.0,A,A3,5.0,RENT,Verified,debt_consolidation,0,1.135247412161101,-1.4165470933811395,1.01106044921795,1.5077803956141747,-1.4925465235539803,-0.4192923652956382,-0.8642547539304829,-0.7232366115972596,-0.35695864876539996,-0.4131741793039605,-0.47208576137348074,-0.16027160408261235
20000.0,18.02,723.25,45840.97,11.58,0.0,1.0,5.0,0.0,4453.06,66.1,23.0,36.0,D,D1,6.0,MORTGAGE,Source Verified,other,1,0.11594558306022466,0.987207799306884,0.48864678247227317,-0.4206833515959489,-0.35547864682745184,-0.4192923652956382,0.06896493501291724,-1.1979103303628946,-0.35695864876539996,-0.3205950191784793,1.3149802013267409,-0.16027160408261235
20000.0,10.1,646.28,32849.58,0.5,0.0,2.0,25.0,0.0,2682.51,14.9,44.0,36.0,B,B4,6.0,RENT,Verified,vacation,0,0.11594558306022466,-0.3973550188814176,0.24653346401481446,-0.6756567096659649,-1.5610970271269673,-0.4192923652956382,1.0021846239563175,1.1754582634652802,-0.35695864876539996,-0.43965082391422217,-1.2479827479800196,1.8967530174397331
20000.0,12.39,448.84,69437.04,16.21,0.0,1.0,22.0,0.0,1146.13,27.7,25.0,60.0,C,C5,1.0,OWN,Source Verified,major_purchase,1,0.11594558306022466,0.002979432337169779,-0.3745247872030708,0.04242099714234336,0.14831314927243608,-0.4192923652956382,0.06896493501291724,0.8194529743910539,-0.35695864876539996,-0.5429605058096222,-0.6072420106533294,0.03563550272903961
25000.0,4.8,747.03,27618.81,4.91,0.0,1.0,20.0,0.0,10275.12,21.7,39.0,36.0,A,A4,6.0,RENT,Not Verified,debt_consolidation,0,0.6255964976106627,-1.3238932684266194,0.5634480649578957,-0.7783175482823023,-1.0812435021160591,-0.4192923652956382,0.06896493501291724,0.5821161150082365,-0.35695864876539996,0.0708935230935711,-0.9075892312752154,1.4069852504106033
25000.0,27.05,1021.3,77741.53,17.11,0.0,1.0,22.0,0.0,2703.18,24.1,36.0,36.0,G,G5,8.0,OTHER,Verified,vacation,1,0.6255964976106627,2.565819194286728,1.4261792570239886,0.20540769081860658,0.24624244009098864,-0.4192923652956382,0.06896493501291724,0.8194529743910539,-0.35695864876539996,-0.43826092615144346,-0.7874503430264609,1.1131245901931253
20000.0,6.49,612.89,49673.25,27.99,0.0,0.0,10.0,1.0,16947.81,38.4,15.0,36.0,A,A4,8.0,MORTGAGE,Verified,debt_consolidation,0,0.11594558306022466,-1.0284499397980549,0.14150340420846733,-0.3454697446867143,1.430098755764159,-0.4192923652956382,-0.8642547539304829,-0.6045681819058509,2.079619158506955,0.51958035921915,-0.07162280054429934,-0.9439000313292202
15000.0,6.61,294.27,15000.0,8.8,0.0,1.0,8.0,1.0,10350.38,30.6,12.0,60.0,B,B1,8.0,MORTGAGE,Verified,major_purchase,0,-0.3937053314902134,-1.0074717152800503,-0.8607331233596173,-1.025978526864848,-0.6579713451336479,-0.4192923652956382,0.06896493501291724,-0.8419050412886684,2.079619158506955,0.07595417648625236,-0.462074187352751,-1.237760691546698
25000.0,20.06,663.18,30714.82,13.64,0.0,0.0,26.0,0.0,3300.72,15.3,29.0,60.0,E,E1,1.0,RENT,Source Verified,credit_card,1,0.6255964976106627,1.3438376161129615,0.29969333256010544,-0.7175542222395654,-0.1313293811760978,-0.4192923652956382,-0.8642547539304829,1.2941266931566888,-0.35695864876539996,-0.39808097892499084,-1.2279595999385604,0.4274497163523435
10000.0,9.98,322.58,61930.48,4.24,1.0,1.0,23.0,0.0,2743.56,27.8,31.0,36.0,B,B4,1.0,RENT,Not Verified,debt_consolidation,0,-0.9033562460406516,-0.418333243399422,-0.7716824796603753,-0.10490525591864992,-1.1541464186143149,1.159368648618662,0.06896493501291724,0.9381214040824627,-0.35695864876539996,-0.43554568320703113,-0.6022362236429646,0.6233568231639954
20000.0,5.47,603.65,114293.96,17.21,0.0,3.0,13.0,0.0,467.53,38.4,22.0,36.0,B,B2,4.0,MORTGAGE,Verified,debt_consolidation,0,0.11594558306022466,-1.206764848201094,0.1124384819979058,0.9227978871501153,0.2571234724041613,-0.4192923652956382,1.9354043128997176,-0.24856289283162472,-0.35695864876539996,-0.5885911116065073,-0.07162280054429934,-0.25822515748843833
20000.0,16.29,706.01,68326.17,19.75,0.0,1.0,12.0,0.0,12254.88,61.8,15.0,36.0,D,D3,1.0,RENT,Verified,vacation,0,0.11594558306022466,0.684771729172318,0.4344174254473727,0.020618691593881064,0.5335016931587433,-0.4192923652956382,0.06896493501291724,-0.3672313225230335,-0.35695864876539996,0.20401708355988607,1.099731359881056,-0.9439000313292202
20000.0,10.04,645.72,113024.0,3.75,0.0,1.0,4.0,0.0,5981.95,52.3,20.0,36.0,B,B3,2.0,RENT,Source Verified,medical,0,0.11594558306022466,-0.40784413114041995,0.24477195357781092,0.8978732281402173,-1.2074634769488604,-0.4192923652956382,0.06896493501291724,-1.3165787600543033,-0.35695864876539996,-0.2177889819005545,0.6241815938964033,-0.4541322643000903
20000.0,6.37,611.8,28976.07,20.05,0.0,0.0,2.0,0.0,8257.63,60.3,14.0,36.0,A,A3,3.0,MORTGAGE,Not Verified,home_improvement,0,0.11594558306022466,-1.0494281643160595,0.13807474996501354,-0.7516795103222295,0.5661447900982609,-0.4192923652956382,-0.8642547539304829,-1.5539156194371209,-0.35695864876539996,-0.06476708829628741,1.0246445547255847,-1.041853584735046
25000.0,10.2,809.03,90160.96,42.78,0.0,0.0,24.0,0.0,1782.5,28.9,25.0,36.0,B,B4,4.0,OWN,Source Verified,debt_consolidation,1,0.6255964976106627,-0.37987316511641384,0.7584724347690225,0.44915557094656067,3.039403434882375,-0.4192923652956382,-0.8642547539304829,1.0567898337738715,-0.35695864876539996,-0.5001695411603976,-0.5471725665289522,0.03563550272903961
25000.0,5.01,749.38,91225.5,10.41,0.0,0.0,11.0,0.0,4943.19,16.0,16.0,36.0,A,A5,7.0,OWN,Source Verified,home_improvement,0,0.6255964976106627,-1.2871813755201114,0.5708401176846077,0.47004858844506187,-0.4827867248915703,-0.4192923652956382,-0.8642547539304829,-0.4858997522144422,-0.35695864876539996,-0.28763756439034593,-1.1929190908660072,-0.8459464779233942
